counter,mode,seed,num_windows,num_flagged_windows,max_D,threshold,trial_exceeds_threshold
hpmcounter7,drift,test_seed_12,291,0,9.810409051154217,139.97544633174778,False
hpmcounter7,drift,test_seed_13,291,0,15.163998582557712,139.97544633174778,False
hpmcounter7,drift,test_seed_14,291,0,10.30959553218138,139.97544633174778,False
hpmcounter7,drift,test_seed_15,291,0,15.98282454663842,139.97544633174778,False
hpmcounter7,drift,test_seed_16,291,0,12.333438420844889,139.97544633174778,False
hpmcounter7,drift,test_seed_17,291,0,9.22509319807028,139.97544633174778,False
hpmcounter7,drift,test_seed_18,291,0,13.686318390682422,139.97544633174778,False
hpmcounter7,drift,test_seed_19,291,0,8.811233344483782,139.97544633174778,False
hpmcounter7,drift,test_seed_2,291,0,6.197399744458382,139.97544633174778,False
hpmcounter7,drift,test_seed_20,291,0,7.770943811174209,139.97544633174778,False
hpmcounter7,drift,test_seed_3,291,0,12.128335362512928,139.97544633174778,False
hpmcounter7,drift,test_seed_4,291,0,11.168155154249751,139.97544633174778,False
hpmcounter7,drift,test_seed_5,291,0,11.641759756467003,139.97544633174778,False
hpmcounter7,drift,test_seed_6,291,0,12.261213110909372,139.97544633174778,False
hpmcounter7,drift,test_seed_7,291,0,14.474720588727555,139.97544633174778,False
hpmcounter7,drift,test_seed_8,291,0,7.370508267285334,139.97544633174778,False
hpmcounter7,drift,test_seed_9,291,0,7.706428369831468,139.97544633174778,False
hpmcounter7,jump,test_seed_1,291,0,13.482311995103544,139.97544633174778,False
hpmcounter7,jump,test_seed_10,291,0,13.291167721475912,139.97544633174778,False
hpmcounter7,jump,test_seed_11,291,0,10.078952045594129,139.97544633174778,False
hpmcounter7,jump,test_seed_12,291,0,11.04924680049708,139.97544633174778,False
hpmcounter7,jump,test_seed_13,291,0,15.294996088578843,139.97544633174778,False
hpmcounter7,jump,test_seed_14,291,0,18.10805707176884,139.97544633174778,False
hpmcounter7,jump,test_seed_15,291,0,16.043444511461615,139.97544633174778,False
hpmcounter7,jump,test_seed_16,291,0,10.502560666916976,139.97544633174778,False
hpmcounter7,jump,test_seed_17,291,0,18.615066971401944,139.97544633174778,False
hpmcounter7,jump,test_seed_18,291,0,11.023421623387517,139.97544633174778,False
hpmcounter7,jump,test_seed_19,291,0,8.882266218829402,139.97544633174778,False
hpmcounter7,jump,test_seed_2,291,0,10.292368109612235,139.97544633174778,False
hpmcounter7,jump,test_seed_20,291,0,13.083407414283744,139.97544633174778,False
hpmcounter7,jump,test_seed_3,291,0,16.621727155000425,139.97544633174778,False
