counter,mode,seed,exceed_count,cusum_max,h_count,h_cusum,count_flag,cusum_flag,flag_or
hpmcounter7,jump,seed18,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed19,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed2,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed20,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed3,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed4,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed5,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed6,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed7,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed8,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed9,0,0.0,0.0,0.0,False,False,False
hpmcounter8,drift,seed1,28,18.21728264732972,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed10,0,0.0,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed11,162,277.49296674022816,169.5500000000001,221.1392845600629,False,True,True
hpmcounter8,drift,seed12,214,308.5282996980619,169.5500000000001,221.1392845600629,True,True,True
hpmcounter8,drift,seed13,0,0.0,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed14,89,76.4978144324574,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed15,294,623.5284867033567,169.5500000000001,221.1392845600629,True,True,True
hpmcounter8,drift,seed16,0,0.0,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed17,267,303.49748075440806,169.5500000000001,221.1392845600629,True,True,True
hpmcounter8,drift,seed18,0,0.0,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed19,3,5.131030700202423,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed2,0,0.00791279075436535,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed20,72,73.99839741734432,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed3,14,35.345224150812776,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed4,1,1.9280820441516549,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed5,273,307.5343680078445,169.5500000000001,221.1392845600629,True,True,True
hpmcounter8,drift,seed6,0,8.808070164542947,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed7,33,50.75861924937031,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed8,138,211.72167381575022,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,drift,seed9,0,22.41217321341619,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,jump,seed1,102,94.12713694004599,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,jump,seed10,132,316.72106207862464,169.5500000000001,221.1392845600629,False,True,True
hpmcounter8,jump,seed11,178,448.955008721281,169.5500000000001,221.1392845600629,True,True,True
hpmcounter8,jump,seed12,223,582.3884042889332,169.5500000000001,221.1392845600629,True,True,True
hpmcounter8,jump,seed13,134,207.81774935098406,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,jump,seed14,139,396.8720502713415,169.5500000000001,221.1392845600629,False,True,True
hpmcounter8,jump,seed15,294,1075.210850425653,169.5500000000001,221.1392845600629,True,True,True
hpmcounter8,jump,seed16,141,270.8766542963611,169.5500000000001,221.1392845600629,False,True,True
hpmcounter8,jump,seed17,280,541.4849961081715,169.5500000000001,221.1392845600629,True,True,True
hpmcounter8,jump,seed18,136,303.49934692608525,169.5500000000001,221.1392845600629,False,True,True
hpmcounter8,jump,seed19,141,205.3004531202166,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,jump,seed2,137,225.03988209482586,169.5500000000001,221.1392845600629,False,True,True
hpmcounter8,jump,seed20,172,366.61715758639707,169.5500000000001,221.1392845600629,True,True,True
hpmcounter8,jump,seed3,138,193.04231343032907,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,jump,seed4,137,349.8054488790292,169.5500000000001,221.1392845600629,False,True,True
hpmcounter8,jump,seed5,274,642.935272669217,169.5500000000001,221.1392845600629,True,True,True
hpmcounter8,jump,seed6,143,332.9747422692181,169.5500000000001,221.1392845600629,False,True,True
hpmcounter8,jump,seed7,138,181.52165803490595,169.5500000000001,221.1392845600629,False,False,False
hpmcounter8,jump,seed8,149,446.7768381250149,169.5500000000001,221.1392845600629,False,True,True
hpmcounter8,jump,seed9,137,303.4619755937957,169.5500000000001,221.1392845600629,False,True,True
hpmcounter9,drift,seed1,241,251.92669812882156,144.3000000000001,195.5820815092497,True,True,True
hpmcounter9,drift,seed10,0,0.0,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed11,12,10.93187152947021,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed12,0,2.6178049376823846,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed13,101,105.02035130212664,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed14,66,59.321403911364335,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed15,0,0.0,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed16,128,135.74418349261214,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed17,0,2.6178049376823846,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed18,165,164.37289054559193,144.3000000000001,195.5820815092497,True,False,True
hpmcounter9,drift,seed19,0,0.0,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed2,36,37.68515854385063,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed20,50,51.01388737177944,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed3,16,20.271458541917546,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed4,0,0.0,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed5,0,0.0,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed6,185,177.35731423666928,144.3000000000001,195.5820815092497,True,False,True
hpmcounter9,drift,seed7,37,58.281035118776614,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed8,0,0.0,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,drift,seed9,0,0.0,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,jump,seed1,0,0.0,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,jump,seed10,49,78.73089664300467,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,jump,seed11,12,10.93187152947021,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,jump,seed12,0,0.0,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,jump,seed13,192,308.7189059086166,144.3000000000001,195.5820815092497,True,True,True
hpmcounter9,jump,seed14,221,304.5502269673822,144.3000000000001,195.5820815092497,True,True,True
hpmcounter9,jump,seed15,0,2.6178049376823846,144.3000000000001,195.5820815092497,False,False,False
hpmcounter9,jump,seed16,75,158.625534364606,144.3000000000001,195.5820815092497,False,False,False
